chrX	0	750000	0	14
chrX	0	1000000	1	23
chrX	0	1250000	2	23
chrX	250000	1500000	3	36
chrX	500000	1750000	4	79
chrX	750000	2000000	5	83
chrX	1000000	2250000	6	82
chrX	1250000	2500000	7	90
chrX	1500000	2750000	8	89
chrX	1750000	3000000	9	40
chrX	2000000	3250000	10	34
chrX	2250000	3500000	11	26
chrX	2500000	3750000	12	28
chrX	2750000	4000000	13	13
chrX	3000000	4250000	14	12
chrX	3250000	4500000	15	12
chrX	3500000	4750000	16	13
chrX	3750000	5000000	17	3
chrX	4000000	5250000	18	1
chrX	4250000	5500000	19	1
chrX	4500000	5750000	20	3
chrX	4750000	6000000	21	2
chrX	5000000	6250000	22	2
chrX	5250000	6500000	23	2
chrX	5500000	6750000	24	5
chrX	5750000	7000000	25	7
chrX	6000000	7250000	26	27
chrX	6250000	7500000	27	27
chrX	6500000	7750000	28	27
chrX	6750000	8000000	29	30
chrX	7000000	8250000	30	27
chrX	7250000	8500000	31	7
chrX	7500000	8750000	32	7
chrX	7750000	9000000	33	7
chrX	8000000	9250000	34	1
chrX	8250000	9500000	35	10
chrX	8500000	9750000	36	13
chrX	8750000	10000000	37	26
chrX	9000000	10250000	38	35
chrX	9250000	10500000	39	36
chrX	9500000	10750000	40	26
chrX	9750000	11000000	41	23
chrX	10000000	11250000	42	15
chrX	10250000	11500000	43	8
chrX	10500000	11750000	44	9
chrX	10750000	12000000	45	34
chrX	11000000	12250000	46	34
chrX	11250000	12500000	47	30
chrX	11500000	12750000	48	28
chrX	11750000	13000000	49	50
chrX	12000000	13250000	50	47
chrX	12250000	13500000	51	58
chrX	12500000	13750000	52	79
chrX	12750000	14000000	53	87
chrX	13000000	14250000	54	69
chrX	13250000	14500000	55	46
chrX	13500000	14750000	56	37
chrX	13750000	15000000	57	19
chrX	14000000	15250000	58	14
chrX	14250000	15500000	59	14
chrX	14500000	15750000	60	19
chrX	14750000	16000000	61	24
chrX	15000000	16250000	62	29
chrX	15250000	16500000	63	25
chrX	15500000	16750000	64	23
chrX	15750000	17000000	65	26
chrX	16000000	17250000	66	19
chrX	16250000	17500000	67	11
chrX	16500000	17750000	68	16
chrX	16750000	18000000	69	16
chrX	17000000	18250000	70	8
chrX	17250000	18500000	71	9
chrX	17500000	18750000	72	16
chrX	17750000	19000000	73	13
chrX	18000000	19250000	74	12
chrX	18250000	19500000	75	17
chrX	18500000	19750000	76	46
chrX	18750000	20000000	77	123
chrX	19000000	20250000	78	126
chrX	19250000	20500000	79	131
chrX	19500000	20750000	80	126
chrX	19750000	21000000	81	98
chrX	20000000	21250000	82	13
chrX	20250000	21500000	83	8
chrX	20500000	21750000	84	1
chrX	20750000	22000000	85	12
chrX	21000000	22250000	86	24
chrX	21250000	22500000	87	24
chrX	21500000	22750000	88	25
chrX	21750000	23000000	89	25
chrX	22000000	23250000	90	14
chrX	22250000	23500000	91	1
chrX	22500000	23750000	92	5
chrX	22750000	24000000	93	19
chrX	23000000	24250000	94	39
chrX	23250000	24500000	95	49
chrX	23500000	24750000	96	53
chrX	23750000	25000000	97	50
chrX	24000000	25250000	98	35
chrX	24250000	25500000	99	15
chrX	24500000	25750000	100	5
chrX	24750000	26000000	101	1
chrX	25000000	26250000	102	0
chrX	25250000	26500000	103	0
chrX	25500000	26750000	104	0
chrX	25750000	27000000	105	0
chrX	26000000	27250000	106	0
chrX	26250000	27500000	107	0
chrX	26500000	27750000	108	0
chrX	26750000	28000000	109	1
chrX	27000000	28250000	110	2
chrX	27250000	28500000	111	3
chrX	27500000	28750000	112	3
chrX	27750000	29000000	113	3
chrX	28000000	29250000	114	3
chrX	28250000	29500000	115	4
chrX	28500000	29750000	116	6
chrX	28750000	30000000	117	6
chrX	29000000	30250000	118	6
chrX	29250000	30500000	119	5
chrX	29500000	30750000	120	15
chrX	29750000	31000000	121	18
chrX	30000000	31250000	122	37
chrX	30250000	31500000	123	40
chrX	30500000	31750000	124	40
chrX	30750000	32000000	125	28
chrX	31000000	32250000	126	22
chrX	31250000	32500000	127	6
chrX	31500000	32750000	128	3
chrX	31750000	33000000	129	4
chrX	32000000	33250000	130	4
chrX	32250000	33500000	131	4
chrX	32500000	33750000	132	1
chrX	32750000	34000000	133	1
chrX	33000000	34250000	134	0
chrX	33250000	34500000	135	0
chrX	33500000	34750000	136	0
chrX	33750000	35000000	137	0
chrX	34000000	35250000	138	0
chrX	34250000	35500000	139	2
chrX	34500000	35750000	140	3
chrX	34750000	36000000	141	3
chrX	35000000	36250000	142	3
chrX	35250000	36500000	143	3
chrX	35500000	36750000	144	1
chrX	35750000	37000000	145	0
chrX	36000000	37250000	146	0
chrX	36250000	37500000	147	0
chrX	36500000	37750000	148	26
chrX	36750000	38000000	149	30
chrX	37000000	38250000	150	35
chrX	37250000	38500000	151	37
chrX	37500000	38750000	152	49
chrX	37750000	39000000	153	28
chrX	38000000	39250000	154	31
chrX	38250000	39500000	155	33
chrX	38500000	39750000	156	38
chrX	38750000	40000000	157	41
chrX	39000000	40250000	158	49
chrX	39250000	40500000	159	52
chrX	39500000	40750000	160	60
chrX	39750000	41000000	161	66
chrX	40000000	41250000	162	64
chrX	40250000	41500000	163	57
chrX	40500000	41750000	164	54
chrX	40750000	42000000	165	44
chrX	41000000	42250000	166	31
chrX	41250000	42500000	167	18
chrX	41500000	42750000	168	13
chrX	41750000	43000000	169	17
chrX	42000000	43250000	170	12
chrX	42250000	43500000	171	12
chrX	42500000	43750000	172	13
chrX	42750000	44000000	173	12
chrX	43000000	44250000	174	2
chrX	43250000	44500000	175	3
chrX	43500000	44750000	176	8
chrX	43750000	45000000	177	29
chrX	44000000	45250000	178	29
chrX	44250000	45500000	179	28
chrX	44500000	45750000	180	32
chrX	44750000	46000000	181	27
chrX	45000000	46250000	182	5
chrX	45250000	46500000	183	28
chrX	45500000	46750000	184	57
chrX	45750000	47000000	185	63
chrX	46000000	47250000	186	77
chrX	46250000	47500000	187	95
chrX	46500000	47750000	188	79
chrX	46750000	48000000	189	54
chrX	47000000	48250000	190	45
chrX	47250000	48500000	191	49
chrX	47500000	48750000	192	40
chrX	47750000	49000000	193	61
chrX	48000000	49250000	194	79
chrX	48250000	49500000	195	78
chrX	48500000	49750000	196	68
chrX	48750000	50000000	197	62
chrX	49000000	50250000	198	35
chrX	49250000	50500000	199	14
chrX	49500000	50750000	200	13
